Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{8586B464-C457-42F3-B7C3-4E1488E1DB3B},230000,1995-10-27 00:00,D,N,F,GODSTONE,TANDRIDGE,SURREY,A,A
{85AAFD0C-B653-4143-A4E6-4E148E10EB05},78000,1995-08-25 00:00,D,Y,F,CHESTERFIELD,BOLSOVER,DERBYSHIRE,A,A
{1124C6BC-EDA3-426E-AEEB-4E149B2CD84B},74950,1995-05-02 00:00,T,N,F,BATH,WANSDYKE,AVON,A,A
{8E4558BE-DB3E-4FA8-9B92-4E149C3EDDD0},166335,1995-11-24 00:00,D,N,F,BROXBOURNE,BROXBOURNE,HERTFORDSHIRE,A,A
{82417A83-982D-46AA-9F3F-554A1A01E5AD},43000,1995-06-07 00:00,T,N,F,PENZANCE,PENWITH,CORNWALL,A,A
{D046E8B4-7B42-4E14-B61D-554A1E882672},33000,1995-07-07 00:00,T,N,L,NELSON,PENDLE,LANCASHIRE,A,A
{097A03BB-9529-4A66-BD26-554A1EB64746},72000,1995-01-06 00:00,S,N,F,HITCHIN,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{C53B726C-1B82-4F67-AFB2-554A2ED4578F},45500,1995-05-26 00:00,T,N,F,SWINDON,THAMESDOWN,THAMESDOWN,A,A
{48201098-ACAB-4CBE-B62A-554A30C8AD74},48000,1995-06-23 00:00,S,N,F,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,A,A
{12CC8F7E-EABC-4937-A3D8-554A3F0670ED},95000,1995-10-25 00:00,D,N,F,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{34FA3521-59EA-475A-92B7-58BCE1E5834B},30000,1995-12-22 00:00,F,N,L,WATFORD,WATFORD,HERTFORDSHIRE,A,A
{B5C1958E-167E-4E42-A5A8-58BCE8CF94C5},48000,1995-09-15 00:00,S,N,F,HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{CB7B6ACD-44F4-44D7-8677-58BCEF3136C9},46450,1995-03-17 00:00,S,N,F,LEIGH,WIGAN,GREATER MANCHESTER,A,A
{9777229A-7D45-4FB7-AB5F-58BD0A6F6985},55000,1995-05-12 00:00,S,N,L,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{2CA263EC-B0A5-46B2-AAC0-58BD20F7CE6C},57000,1995-12-20 00:00,S,N,F,BROMSGROVE,BROMSGROVE,WORCESTERSHIRE,A,A
{B566F643-F21E-4A3F-B742-5C52BA40FCB3},21000,1995-04-28 00:00,F,N,L,ST. LEONARDS-ON-SEA,HASTINGS,EAST SUSSEX,A,A
{36D70115-BA38-4DCB-B3E2-5C52C3F65338},27500,1995-10-31 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{1A5B338E-9134-4074-B356-5C52EA84236D},125000,1995-07-14 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{19A37C95-08C9-4654-A575-58BD3621A487},75000,1995-05-15 00:00,F,N,L,WEYBRIDGE,ELMBRIDGE,SURREY,A,A
{E62703BE-05BA-4C19-AD19-58BD3F3B6EB3},95000,1995-09-22 00:00,D,Y,F,YORK,EAST YORKSHIRE,HUMBERSIDE,A,A
{404C36F7-6F43-4BFE-B5B6-58BD4FF2283D},55500,1995-06-16 00:00,S,N,F,SLOUGH,SLOUGH,SLOUGH,A,A
{44FAC017-9298-45BC-A8D6-58BD5DE2437B},35000,1995-05-26 00:00,S,N,F,LEICESTER,BLABY,LEICESTERSHIRE,A,A
{29884FD9-66DF-4F46-8E4B-554A63430078},42500,1995-10-20 00:00,S,Y,F,LEOMINSTER,LEOMINSTER,HEREFORD AND WORCESTER,A,A
{FEA746B7-0818-46CB-9419-554A7BFB8AA5},39995,1995-12-22 00:00,T,Y,F,CARLISLE,CARLISLE,CUMBRIA,A,A
{0AAED7CF-6123-4B54-8050-554A7E4E9A5D},87000,1995-06-16 00:00,S,Y,F,HORSHAM,HORSHAM,WEST SUSSEX,A,A
{FA8475A8-F24C-475E-B853-4E14DCEAF3BB},37000,1995-01-31 00:00,S,N,F,MIDDLEWICH,CONGLETON,CHESHIRE,A,A
{92CB18A8-D7B9-4CA4-A058-4E14ED652E20},42500,1995-06-16 00:00,S,N,F,KEIGHLEY,BRADFORD,WEST YORKSHIRE,A,A
{B06D2FCA-11C4-4165-AA17-51970EFF13C8},70000,1995-10-20 00:00,T,N,F,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,A,A
{8BE9393E-8024-4B2C-8F9A-51971AA67EF7},38000,1995-01-27 00:00,T,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{AD26A065-A4CD-4916-8E27-554A9431D892},145000,1995-08-10 00:00,D,N,F,SOLIHULL,SOLIHULL,WEST MIDLANDS,A,A
{EC71AABF-6AD5-4E68-8597-554A9756259D},56750,1995-03-02 00:00,T,N,L,BURY,BURY,GREATER MANCHESTER,A,A
{12867A02-CD7D-4452-8D38-554AC09E6033},57500,1995-10-13 00:00,D,Y,F,DERBY,DERBY,DERBYSHIRE,A,A
{A1F7FF3F-B5C4-4530-B330-5C52F50E4C3E},38000,1995-06-30 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{50F85E14-84AF-41F2-B80B-5C52F9F5ED15},62000,1995-10-24 00:00,T,N,F,PLYMOUTH,SOUTH HAMS,DEVON,A,A
{814FB736-63BA-437E-AFA2-5C52FB3C668F},48000,1995-04-18 00:00,S,N,F,PORTSMOUTH,PORTSMOUTH,PORTSMOUTH,A,A
{B1F388C1-8058-4F84-A5BC-5C52FB48C2ED},46000,1995-06-30 00:00,D,N,F,MARKET RASEN,WEST LINDSEY,LINCOLNSHIRE,A,A
{C954EB8E-B03D-4AB5-B29A-5C5318565BEA},73950,1995-12-18 00:00,S,Y,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,A,A
{CAB6FD93-4E99-43F0-909B-5C5320988656},90000,1995-10-13 00:00,S,N,F,RUISLIP,HILLINGDON,GREATER LONDON,A,A
{CCD458FF-2D28-4A57-B193-58BD65C77BBB},137000,1995-09-14 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{C91AFEE7-DC5A-4C88-AA23-554AE7672C07},31000,1995-07-31 00:00,T,N,F,CRICCIETH,DWYFOR,GWYNEDD,A,A
{A4D6B6C7-BF16-4708-AA2D-45CCE402ADF7},29000,1995-04-12 00:00,T,N,F,FERRYHILL,SEDGEFIELD,DURHAM,A,A
{BDD824C2-B880-4A6E-B8B7-45CCE584388B},33000,1995-11-03 00:00,D,N,F,ABERTILLERY,BLAENAU GWENT,BLAENAU GWENT,A,A
{7248084F-CEB1-47CC-921E-45CCEEDE93BE},42950,1995-10-25 00:00,T,N,L,MANCHESTER,TRAFFORD,GREATER MANCHESTER,A,A
{9ED02FCF-5F2D-4CE8-B85B-45CCFECC4E7E},17500,1995-12-20 00:00,D,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{367E2B0C-022B-4294-B6A9-3EAD4EB42EB7},8000,1995-11-03 00:00,T,N,F,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{13C4226B-3800-42A3-8FC9-3EAD62E78CE3},59000,1995-06-22 00:00,S,N,F,HORSHAM,HORSHAM,WEST SUSSEX,A,A
{56082238-F3D8-4534-8A50-3EAD67A0CF23},27000,1995-07-20 00:00,T,N,F,EVESHAM,WYCHAVON,WORCESTERSHIRE,A,A
{8F696C27-E565-4D3B-AD0E-3B1C9D7651A2},185000,1995-04-28 00:00,D,N,F,RINGWOOD,NEW FOREST,HAMPSHIRE,A,A
{C918B132-7528-4F45-811B-3B1CC87D6061},192000,1995-01-03 00:00,D,N,F,NEWBURY,BASINGSTOKE AND DEANE,HAMPSHIRE,A,A
{ECE8BE15-03CC-4306-BBC3-3B1CD585CD3A},32950,1995-10-18 00:00,T,N,L,CWMBRAN,TORFAEN,TORFAEN,A,A
{BE11FF40-781D-44C4-8249-495B69892573},40000,1995-04-21 00:00,T,N,F,SOUTHSEA,PORTSMOUTH,PORTSMOUTH,A,A
{8198007C-90A7-408F-94B8-495B7429DDCF},98000,1995-09-25 00:00,D,N,F,FERNDOWN,EAST DORSET,DORSET,A,A
{E1A08070-0C0B-453C-BB33-495B7682417B},99000,1995-06-22 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{E3AA377F-0218-4A9F-A078-495B8617883F},105000,1995-01-31 00:00,S,N,F,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A
{E9DB3D88-C848-42AA-8D04-495B87F0642E},81000,1995-12-20 00:00,S,N,F,BUSHEY,HERTSMERE,HERTFORDSHIRE,A,A
{9131639A-F116-4618-8CA3-423DADC3D7AC},22650,1995-08-16 00:00,F,Y,L,DORKING,MOLE VALLEY,SURREY,A,A
{A29BA4F8-B7E7-4332-9622-45CD1F27D3C0},57000,1995-03-31 00:00,S,N,F,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{31EC6206-51A4-42E3-B3A6-45CD240A3490},43500,1995-06-30 00:00,T,Y,F,DERBY,DERBY,DERBYSHIRE,A,A
{B59E0D1D-FAA2-4EB2-B64E-45CD258A9C2C},73500,1995-09-01 00:00,S,N,F,READING,READING,READING,A,A
{55973033-25DC-40E0-87C4-45CD2D6EE541},47000,1995-12-08 00:00,T,N,F,NORTHALLERTON,HAMBLETON,NORTH YORKSHIRE,A,A
{B62E14E6-DC9D-4714-BE37-3EAD98F1DA3A},64000,1995-06-02 00:00,S,N,F,WELLING,BEXLEY,GREATER LONDON,A,A
{B6DFEE5A-C275-425B-A52A-3EADA80E032B},59950,1995-08-02 00:00,D,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{62278389-A28D-414F-9BF9-3EADA9A97BD2},82000,1995-12-15 00:00,T,N,F,BASINGSTOKE,BASINGSTOKE AND DEANE,HAMPSHIRE,A,A
{4692901B-AB91-4161-B9C1-3EADADBE1D5A},159000,1995-12-09 00:00,D,N,F,NEWARK,NEWARK AND SHERWOOD,NOTTINGHAMSHIRE,A,A
{A95683D3-EEC6-4715-9F19-3EADBA646D50},42950,1995-12-15 00:00,S,Y,F,WORKINGTON,ALLERDALE,CUMBRIA,A,A
{D351095F-42FA-4B5D-8302-3B1CE3690111},67000,1995-07-31 00:00,S,N,F,EVESHAM,WYCHAVON,WORCESTERSHIRE,A,A
{A487C40D-1468-46F4-BE6B-3B1CE6C706E5},48500,1995-08-25 00:00,S,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{C3A40CE1-5B68-46C9-B042-3B1D13292E58},56250,1995-04-28 00:00,D,N,F,BUCKLEY,ALYN AND DEESIDE,CLWYD,A,A
{7F4D7E03-EDA2-4C69-8DA7-3B1D1A4C61DB},21000,1995-11-30 00:00,T,N,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{EA3FD6FA-AF59-44F4-B54D-495B9F9055BB},37950,1995-08-24 00:00,S,Y,F,ST. AUSTELL,RESTORMEL,CORNWALL,A,A
{B00E1ECD-044D-448F-9940-495BB998BA1D},31000,1995-06-16 00:00,T,N,F,DARLINGTON,DARLINGTON,DARLINGTON,A,A
{FF010CB0-C203-4242-933E-495BBA86FCA5},38000,1995-08-23 00:00,T,N,F,GILLINGHAM,GILLINGHAM,KENT,A,A
{B80DE9E1-1884-4B1C-AD14-423DD393C51D},28000,1995-09-06 00:00,T,N,F,PORT TALBOT,PORT TALBOT,WEST GLAMORGAN,A,A
{3A4133D3-855B-4C31-93C2-423DD9D65A12},70750,1995-06-16 00:00,F,N,L,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{D8364BC5-BB4C-4C3D-9F33-423DE817679A},49495,1995-11-23 00:00,S,Y,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{F05A4AE0-1462-4ED5-92AA-423DF47018CF},187000,1995-06-15 00:00,D,N,F,BASINGSTOKE,BASINGSTOKE AND DEANE,HAMPSHIRE,A,A
{216FA09F-F3EF-4468-9020-423DF63EAAE5},30500,1995-04-28 00:00,T,N,L,LITTLEBOROUGH,ROCHDALE,GREATER MANCHESTER,A,A
{6CC976D1-7FE9-4CCE-8983-423E0A6476F8},45500,1995-12-18 00:00,S,N,F,PRESTON,WEST LANCASHIRE,LANCASHIRE,A,A
{6B4539FA-4464-4524-B290-45CD5B84EC87},73750,1995-05-19 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{8D0373C3-54EB-4CDF-BA9C-45CD68000648},15000,1995-02-28 00:00,T,N,F,SALTBURN-BY-THE-SEA,LANGBAURGH-ON-TEES,CLEVELAND,A,A
{2A769198-04C2-4B99-9A3D-3EADE4100701},57500,1995-03-13 00:00,T,Y,F,SOUTHAMPTON,NEW FOREST,HAMPSHIRE,A,A
{8D5D35BE-F1B7-4D4E-876F-3EADF725DEB0},26000,1995-06-08 00:00,S,N,F,MANCHESTER,TRAFFORD,GREATER MANCHESTER,A,A
{0751A7CD-DCCA-409F-8BA5-3B1D2281831A},49000,1995-09-29 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{6A34BADA-1769-4AAD-8EE6-495C02516FBB},37000,1995-08-25 00:00,T,N,F,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE,A,A
{CFAA65F0-F7EA-4B73-9B33-495C0D6C1C10},150000,1995-08-31 00:00,D,N,F,KNUTSFORD,MACCLESFIELD,CHESHIRE,A,A
{1D28362C-319B-47A5-A88D-495C1F1C0CE7},96000,1995-07-31 00:00,S,N,F,BRENTWOOD,BRENTWOOD,ESSEX,A,A
{ADB82B00-79F6-4453-8345-423E141EF807},36000,1995-04-06 00:00,T,N,F,MORECAMBE,LANCASTER,LANCASHIRE,A,A
{D0704C0B-62E4-402A-B734-423E2C4856AB},30000,1995-01-18 00:00,S,N,F,BEDFORD,NORTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{6BAF009D-6ABB-497C-9ACB-423E391465CF},17024,1995-11-20 00:00,T,N,F,NORMANTON,WAKEFIELD,WEST YORKSHIRE,A,A
{D8FF422F-96A7-4FE4-A7CB-423E3B9E4EC2},49000,1995-03-31 00:00,T,N,L,NEWPORT,NEWPORT,NEWPORT,A,A
{E3E59905-DF01-4F73-9903-423E3DAF78B2},74000,1995-04-28 00:00,T,N,F,LONDON,BARNET,GREATER LONDON,A,A
{04BD01ED-AECB-423C-9B9F-423E3F7F16A6},52000,1995-10-06 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{EDA2CCAB-02FF-4561-A211-45CD8882E607},42000,1995-06-16 00:00,S,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{693FA687-3212-442C-B290-45CD8A0154B7},59950,1995-02-17 00:00,D,N,F,PONTYCLUN,TAFF-ELY,MID GLAMORGAN,A,A
{9F4E1ABE-A78D-4C8B-AFD9-45CDBB14024E},32000,1995-01-31 00:00,T,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{5E6E978E-DE1B-4D33-8E21-3EAE0804A464},29000,1995-05-19 00:00,F,N,L,TAUNTON,TAUNTON DEANE,SOMERSET,A,A
{6BA7D970-4364-478E-8DE6-3EAE1F09ABD1},48000,1995-05-12 00:00,S,N,F,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,A,A
{6CA659DB-E315-40D4-95C8-3EAE25C5AF67},55750,1995-03-01 00:00,D,Y,F,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE,A,A
{EB60EED8-7F57-4832-B2CD-3EAE28AF9183},73500,1995-04-13 00:00,F,N,L,LONDON,HOUNSLOW,GREATER LONDON,A,A
{5A0F326D-68DA-486E-9F47-3B1D70DEBE43},19000,1995-08-18 00:00,T,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{5A6618E9-F25A-4B33-AF47-3B1D77870CF8},179000,1995-06-22 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{0CF933D6-6C13-40E7-B320-3B1D794AFD5E},205000,1995-07-28 00:00,D,N,F,EPPING,EPPING FOREST,ESSEX,A,A
{0E54582E-A710-47DD-AAB5-3B1D84C7532F},14125,1995-05-12 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{4D2AEBDE-EDCA-439B-BBBE-495C29E0C114},35000,1995-03-10 00:00,D,N,F,CLACTON-ON-SEA,TENDRING,ESSEX,A,A
{D6CE3E74-8F34-471E-BB2F-495C499D1DED},57500,1995-07-28 00:00,S,N,F,SUTTON COLDFIELD,BIRMINGHAM,WEST MIDLANDS,A,A
{9E08BEDC-044F-4190-9CA5-3EAE67403B00},325000,1995-08-16 00:00,T,N,F,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{4F1842E4-1B79-462E-A914-3EAE69602C8D},34700,1995-04-21 00:00,F,N,L,LEWES,LEWES,EAST SUSSEX,A,A
{99CC1E46-C0DE-4E3C-B1C6-3B1DB885E51D},33000,1995-08-25 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{AEE0CAB2-29E4-4F1E-ABBA-3B1DB88908EF},60000,1995-10-25 00:00,S,N,F,LONDON,SOUTHWARK,GREATER LONDON,A,A
{4860EB2C-C1C8-4EF0-8AFA-3B1DC61AE5D4},31000,1995-09-11 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{8CF76F9B-DF3F-4D8F-B022-495C6EB5EC49},39000,1995-08-22 00:00,T,N,F,COVENTRY,COVENTRY,WEST MIDLANDS,A,A
{65C6CE3D-8310-4227-ADBE-495C79863DCE},66655,1995-01-30 00:00,F,Y,L,LONDON,WANDSWORTH,GREATER LONDON,A,A
{70A9A38C-E3FD-4970-9AE1-423E9A775178},44500,1995-05-23 00:00,S,N,F,VENTNOR,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{80D49F39-7487-4D4B-999A-423EB87FA715},28000,1995-04-19 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{6D0ADC02-1B76-4C0C-A315-423EBF7E7ABD},44500,1995-04-13 00:00,D,N,F,BRIDLINGTON,EAST YORKSHIRE,HUMBERSIDE,A,A
{D943B310-FC19-4FA8-8DCB-45CE0BFE9DA6},93000,1995-08-22 00:00,T,N,F,WETHERBY,LEEDS,WEST YORKSHIRE,A,A
{571A737F-F7CF-40A0-BAC5-45CE2537C95E},44000,1995-05-11 00:00,S,N,F,DRIFFIELD,EAST YORKSHIRE,HUMBERSIDE,A,A
{05DA77F7-BD2A-4597-B27F-45CE3CE8CD7C},23000,1995-10-20 00:00,T,N,L,HUDDERSFIELD,KIRKLEES,WEST YORKSHIRE,A,A
{27B271F7-FAC2-41C3-9CFE-45CE4535D9F5},73500,1995-08-25 00:00,D,Y,F,PRESTON,PRESTON,LANCASHIRE,A,A
{299E278B-026F-4EA9-84DE-3EAEA7D0A875},64000,1995-06-16 00:00,S,N,F,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{65DCF741-3DC7-463A-8614-3EAEADF2A8E1},22000,1995-05-30 00:00,F,N,F,WESTON-SUPER-MARE,WOODSPRING,AVON,A,A
{936C4F8E-6CA8-46B0-834D-3EAEBF9029BD},85000,1995-11-24 00:00,D,Y,F,SWAFFHAM,BRECKLAND,NORFOLK,A,A
{D170087A-507C-4070-ACFC-3B1DF7C95D54},21000,1995-02-23 00:00,T,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{40C9184C-B967-4900-8667-3B1DFF4A0A13},67500,1995-03-10 00:00,T,N,F,BARNET,BARNET,GREATER LONDON,A,A
{FEAFD8AE-43BC-4072-BE8A-3B1E0FCB357C},155000,1995-10-13 00:00,D,N,F,TADWORTH,REIGATE AND BANSTEAD,SURREY,A,A
{EB1EBC85-B68F-4828-8331-495CCD2E645E},105750,1995-06-01 00:00,S,N,F,WINDSOR,WINDSOR AND MAIDENHEAD,WINDSOR AND MAIDENHEAD,A,A
{70C70C54-F130-4B8D-AFB6-423EE6C8D406},54000,1995-06-16 00:00,T,N,F,PEWSEY,KENNET,WILTSHIRE,A,A
{F664F65C-8E08-4C30-9E89-423F0265F071},49995,1995-09-29 00:00,T,Y,F,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{5E987E4B-225C-461E-AF7C-423F06CB8D36},60000,1995-06-30 00:00,T,N,F,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A
{26EB68B7-5AA1-4397-9157-423F0C5A7112},36000,1995-01-25 00:00,S,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{FB6CD410-1D21-4EC6-AA86-45CE5B09DCF4},105000,1995-08-04 00:00,F,Y,L,LONDON,SOUTHWARK,GREATER LONDON,A,A
{DC00072F-9051-4429-B6CB-45CE79F9C7DF},159950,1995-08-08 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{A3376AAB-D15A-43D5-A5A4-3B1E41EB9CA0},103500,1995-03-10 00:00,D,Y,F,NORTHAMPTON,NORTHAMPTON,NORTHAMPTONSHIRE,A,A
{789BD343-DCF1-462D-93F6-3B1E44B3BDBA},32000,1995-04-28 00:00,F,N,L,WORTHING,WORTHING,WEST SUSSEX,A,A
{CBC77C34-4A5D-46AF-A1E9-495CE76AADBD},54000,1995-04-12 00:00,S,N,F,PLYMOUTH,PLYMOUTH,DEVON,A,A
{260E582C-26E6-4BB8-9896-495D05AD69DB},59950,1995-04-07 00:00,S,N,F,READING,READING,READING,A,A
{AF588575-A673-4EBF-A011-495D1134CCB5},18000,1995-03-08 00:00,T,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{D32149A0-38C6-4941-B288-423F13479616},43500,1995-12-07 00:00,T,N,F,CARDIFF,CARDIFF,CARDIFF,A,A
{6C336338-9758-4E2A-B744-873C20ED3E0D},52000,1995-08-18 00:00,F,N,L,HASTINGS,ROTHER,EAST SUSSEX,A,A
{53EDDAAA-7FD8-4277-9B05-873C324DD321},33000,1995-02-17 00:00,T,N,F,NEWPORT PAGNELL,MILTON KEYNES,MILTON KEYNES,A,A
{4E896B23-1EB3-425F-87E1-8E6723CC6C40},43500,1995-02-16 00:00,S,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{84174488-F7FB-4296-9F34-8E672E94D998},63000,1995-10-04 00:00,D,N,F,NEWTON-LE-WILLOWS,ST HELENS,MERSEYSIDE,A,A
{CE3E4592-59AF-4406-864F-8E6738D305C7},95000,1995-10-20 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{43F6DA01-FD64-468D-A098-8E673AD5FB88},43000,1995-07-28 00:00,F,N,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{AE53CE45-65BC-42AD-B2D5-8E673D6F244D},70000,1995-08-04 00:00,T,N,F,WELLINGBOROUGH,WELLINGBOROUGH,NORTHAMPTONSHIRE,A,A
{189ADA73-D268-4846-9104-8E6741195696},68500,1995-07-21 00:00,S,N,F,WELLING,BEXLEY,GREATER LONDON,A,A
{69F4CD72-7406-421D-B6E2-83B9FD575C3B},49590,1995-10-12 00:00,T,Y,F,BRISTOL,NORTHAVON,AVON,A,A
{10F6B39C-804A-4C1F-9E89-83BA00B2D131},117500,1995-01-20 00:00,D,N,F,BRIGHTON,BRIGHTON,EAST SUSSEX,A,A
{54E69708-7EAD-4AB8-B18C-83BA11CCCA6F},85500,1995-12-12 00:00,D,N,F,SIDCUP,BEXLEY,GREATER LONDON,A,A
{8F855E42-3F7B-4398-BBD0-83BA1B32CC24},156500,1995-12-07 00:00,T,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{82568692-AC1C-4E41-A03B-83BA28DEC6F3},89000,1995-02-17 00:00,D,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{7D49DA07-7F79-4ED4-9B03-83BA29CC28C6},40000,1995-03-10 00:00,S,N,F,DRIFFIELD,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{D4E4B770-C284-4627-B67A-91F957D43C2D},33950,1995-06-02 00:00,T,N,F,NOTTINGHAM,GEDLING,NOTTINGHAMSHIRE,A,A
{6CC6EB9D-7113-4CF9-98EC-8AC7F7130FE8},108500,1995-12-18 00:00,D,Y,F,SEAFORD,LEWES,EAST SUSSEX,A,A
{98A81F42-0951-423B-B64A-8AC801D63945},110000,1995-07-14 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{08DFF47D-78F4-4DBB-B907-8AC80CCDC48F},129950,1995-07-26 00:00,D,N,F,HIGH WYCOMBE,WYCOMBE,BUCKINGHAMSHIRE,A,A
{0F166574-D314-4959-90CE-8AC82088188C},176750,1995-03-10 00:00,D,N,F,BRENTWOOD,BRENTWOOD,ESSEX,A,A
{6475830F-F35B-43F3-99CD-8AC825E4C874},56500,1995-04-26 00:00,S,N,F,PEWSEY,KENNET,WILTSHIRE,A,A
{C8E45D90-A0D7-458C-9775-8AC8327C0A2E},69950,1995-07-28 00:00,D,Y,F,CREWE,NEWCASTLE-UNDER-LYME,STAFFORDSHIRE,A,A
{8B22BDD9-DAD2-4FE0-A2E6-873C5A7F87E0},45000,1995-12-22 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{8CD2DF35-E4AB-40E0-AD30-873C6E69E6FC},23000,1995-12-24 00:00,F,N,L,WITHAM,BRAINTREE,ESSEX,A,A
{0D5B450B-5724-4A93-84F2-8E676E8C181C},49000,1995-02-21 00:00,S,N,F,AYLESFORD,TONBRIDGE AND MALLING,KENT,A,A
{33089E65-18CC-4EAB-AA5F-8E678D7B8EAF},67000,1995-06-16 00:00,D,N,F,COVENTRY,COVENTRY,WEST MIDLANDS,A,A
{7DD31AB9-5382-4AC8-9AB6-83BA3986EC89},34950,1995-09-12 00:00,F,N,L,BLACKPOOL,FYLDE,LANCASHIRE,A,A
{50A8472C-749F-4A87-AFAC-83BA3BA605B5},95000,1995-08-18 00:00,S,N,F,COULSDON,SUTTON,GREATER LONDON,A,A
{3480DA08-0B52-401A-A336-83BA49879C73},85000,1995-12-08 00:00,D,N,F,WIGAN,WIGAN,GREATER MANCHESTER,A,A
{3D9FE8E0-1D28-435E-9E5D-83BA637B728A},116000,1995-09-12 00:00,S,N,F,LONDON,BARNET,GREATER LONDON,A,A
{4ACCFE55-EC1A-4C28-9B98-91F985DE7E44},35000,1995-06-08 00:00,F,N,L,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{A4486B34-972B-45F7-BC24-91F98AD3B074},64500,1995-06-19 00:00,S,N,F,SOUTHAMPTON,NEW FOREST,HAMPSHIRE,A,A
{1EE0750E-5AB8-4885-9814-91F991FDA03A},96500,1995-03-31 00:00,D,Y,F,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{73919F1A-712C-4AEC-84F9-91F998BF3799},39250,1995-01-24 00:00,S,N,F,GLOUCESTER,GLOUCESTER,GLOUCESTERSHIRE,A,A
{4CACC54C-95B5-4421-9010-91F99D4DFFFF},169000,1995-08-11 00:00,D,N,F,LYMINGTON,NEW FOREST,HAMPSHIRE,A,A
{E34BAF8D-DC77-4171-A501-91F9A15E3B96},34000,1995-05-26 00:00,T,N,L,WARRINGTON,WARRINGTON,WARRINGTON,A,A
